#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
#"s / mm"	"Z [Real Part]"
#------------------------
-8.699977131160	-8.0657059993072e-14
-8.696979206580	-4.8038396025285e-14
-8.693981282000	5.5748262054035e-14
-8.690983357420	1.6012798675095e-14
-8.687985432840	-4.5666129554901e-14
-8.684987508260	6.6423461170765e-14
-8.681989583680	5.9306661759611e-14
-8.678991659100	-6.9388794258745e-14
-8.675993734520	-3.5583997055767e-14
-8.672995809940	-1.8266451821960e-13
-8.669997885360	-6.8795727641149e-14
-8.666999960780	3.0839464114998e-14
-8.664002036200	2.3722664703845e-14
-8.661004111620	1.2632318954797e-13
-8.658006187040	3.2025597350190e-13
-8.655008262460	3.1847677364911e-13
-8.652010337880	3.8786556790786e-13
-8.649012413300	6.3932581376861e-13
-8.646014488720	4.3175249760997e-13
-8.643016564140	6.9566714244024e-13
-8.640018639560	9.1628792418600e-13
-8.637020714980	9.2992845639071e-13
-8.634022790400	8.4808526316244e-13
-8.631024865820	9.6907085315205e-13
-8.628026941240	9.1984632389157e-13
-8.625029016660	1.1410601722549e-12
-8.622031092080	8.5045752963283e-13
-8.619033167500	1.0177023157949e-12
-8.616035242920	1.0627753787322e-12
-8.613037318340	9.9397965109109e-13
-8.610039393760	1.0147369827070e-12
-8.607041469180	1.1547007044596e-12
-8.604043544600	1.3367721560616e-12
-8.601045620020	1.1090345749047e-12
-8.598047695440	1.0716713779962e-12
-8.595049770860	8.8129699374783e-13
-8.592051846280	1.0099924497662e-12
-8.589053921700	9.7559458594561e-13
-8.586055997120	1.1321641729910e-12
-8.583058072540	9.4949965477138e-13
-8.580060147960	5.8832208465535e-13
-8.577062223380	7.8462713507966e-13
-8.574064298800	8.4927139639764e-13
-8.571066374220	6.9270180935226e-13
-8.568068449640	6.5415247920851e-13
-8.565070525060	5.3198075598371e-13
-8.562072600480	8.7892472727744e-13
-8.559074675900	8.5757432904398e-13
-8.556076751320	8.8604152668860e-13
-8.553078826740	1.1511423047541e-12
-8.550080902160	5.7764688553862e-13
-8.547082977580	8.5223672948562e-13
-8.544085053000	8.6706339492552e-13
-8.541087128420	8.2436259845860e-13
-8.538089203840	8.8070392713023e-13
-8.535091279260	6.3220901435746e-13
-8.532093354680	9.3526605594907e-13
-8.529095430100	6.6008314538448e-13
-8.526097505520	4.8038396025285e-13
-8.523099580940	7.1523834082091e-13
-8.520101656360	5.0944422451506e-13
-8.517103731780	6.8084047700034e-13
-8.514105807200	5.2427088995497e-13
-8.511107882620	4.9580369231035e-13
-8.508109958040	6.8914340964669e-13
-8.505112033460	6.4644261317977e-13
-8.502114108880	7.2828580640803e-13
-8.499116184300	7.0219087523380e-13
-8.496118259720	9.0561272506927e-13
-8.493120335140	4.3115943099238e-13
-8.490122410560	7.5319460434707e-13
-8.487124485980	9.6610552006407e-13
-8.484126561400	7.1701754067370e-13
-8.481128636820	1.0793812440249e-12
-8.478130712240	7.0990074126255e-13
-8.475132787660	5.8891515127294e-13
-8.472134863080	4.9876902539833e-13
-8.469136938500	8.0538446669552e-13
-8.466139013920	5.7112315274506e-13
-8.463141089340	7.8225486860928e-13
-8.460143164760	3.4990930438171e-13
-8.457145240180	3.0542930806200e-13
-8.454147315600	3.5287463746969e-13
-8.451149391020	3.9557543393661e-13
-8.448151466440	2.8526504306373e-13
-8.445153541860	2.3959891350883e-13
-8.442155617280	2.8229970997575e-13
-8.439157692700	-1.0734505778490e-13
-8.436159768120	-1.8740905116037e-13
-8.433161843540	-6.7016527788361e-14
-8.430163918960	-1.2928852263595e-13
-8.427165994380	-2.3010984762729e-13
-8.424168069800	-9.7262925285763e-14
-8.421170145220	-1.5004585425182e-13
-8.418172220640	-3.3804797202979e-13
-8.415174296060	-2.5620477880152e-13
-8.412176371480	-4.7208102760651e-13
-8.409178446900	-6.0018341700727e-13
-8.406180522320	-6.0848634965361e-13
-8.403182597740	-5.8179835186179e-13
-8.400184673160	-4.1514663231728e-15
-8.397186748580	-2.4197117997921e-13
-8.394188824000	-3.8608636805507e-13
-8.391190899420	-5.0410662495670e-14
-8.388192974840	-7.1464527420332e-13
-8.385195050260	-7.0871460802736e-13
-8.382197125680	-8.8604152668860e-13
-8.379199201100	-1.0515071129979e-12
-8.376201276520	-9.4475512183061e-13
-8.373203351940	-1.2644180287149e-12
-8.370205427360	-1.1072553750519e-12
-8.367207502780	-1.7068457254416e-12
-8.364209578200	-1.1606313706356e-12
-8.361211653620	-1.4933417431070e-12
-8.358213729040	-1.1659689701940e-12
-8.355215804460	-1.4037886838500e-12
-8.352217879880	-1.8047017173450e-12
-8.349219955300	-2.0775123614392e-12
-8.346222030720	-1.7904681185227e-12
-8.343224106140	-1.6659241288275e-12
-8.340226181560	-1.5259604070748e-12
-8.337228256980	-1.2833961604780e-12
-8.334230332400	-1.6202579992726e-12
-8.331232407820	-1.6475390636820e-12
-8.328234483240	-1.2051113669553e-12
-8.325236558660	-1.4067540169380e-12
-8.322238634080	-1.0046548502078e-12
-8.319240709500	-1.1653759035764e-12
-8.316242784920	-1.5384148060443e-12
-8.313244860340	-1.2614526956269e-12
-8.310246935760	-9.3230072286109e-13
-8.307249011180	-8.5342286272081e-13
-8.304251086600	-7.7869646890370e-13
-8.301253162020	-8.7180792786629e-13
-8.298255237440	-1.3177940242986e-12
-8.295257312860	-1.1837609687218e-12
-8.292259388280	-5.1537489069102e-13
-8.289261463700	-8.4927139639764e-13
-8.286263539120	-6.8143354361794e-13
-8.283265614540	-3.4101330511777e-13
-8.280267689960	-6.8914340964669e-13
-8.277269765380	-8.0834979978350e-13
-8.274271840800	-5.0885115789747e-13
-8.271273916220	-5.3375995583650e-13
-8.268275991640	5.8713595142015e-14
-8.265278067060	-6.1678928229996e-14
-8.262280142480	-3.7303890246796e-13
-8.259282217900	-1.4826665439903e-13
-8.256284293320	-3.2381437320748e-13
-8.253286368740	-2.4493651306720e-13
-8.250288444160	-4.3886929702112e-14
-8.247290519580	-8.8366926021821e-14
-8.244292595000	-5.0588582480949e-13
-8.241294670420	-1.7732691866124e-13
-8.238296745840	-1.0853119102009e-13
-8.235298821260	2.3307518071527e-13
-8.232300896680	2.0282878321787e-13
-8.229302972100	4.3768316378593e-13
-8.226305047520	-1.0022825837374e-13
-8.223307122940	-2.4315731321441e-14
-8.220309198360	2.9653330879806e-15
-8.217311273780	1.2573012293038e-13
-8.214313349200	2.0757331615864e-13
-8.211315424620	4.1455356569968e-13
-8.208317500040	1.1386879057845e-13
-8.205319575460	2.6628691130066e-13
-8.202321650880	4.3649703055074e-13
-8.199323726300	2.5857704527191e-13
-8.196325801720	4.7208102760651e-13
-8.193327877140	2.5679784541912e-13
-8.190329952560	1.2573012293038e-13
-8.187332027980	2.1943464851056e-14
-8.184334103400	5.0766502466227e-13
-8.181336178820	3.2025597350190e-13
-8.178338254240	4.1751889878766e-13
-8.175340329660	5.1834022377900e-13
-8.172342405080	3.5465383732248e-13
-8.169344480500	4.5547516231382e-13
-8.166346555920	3.8134183511430e-13
-8.163348631340	5.2960848951333e-13
-8.160350706760	7.0397007508659e-13
-8.157352782180	7.5497380419985e-13
-8.154354857600	3.4457170482334e-13
-8.151356933020	7.6386980346380e-13
-8.148359008440	6.5771087891409e-13
-8.145361083860	6.5889701214928e-13
-8.142363159280	8.7892472727744e-13
-8.139365234700	6.9210874273467e-13
-8.136367310120	6.1797541553515e-13
-8.133369385540	4.8750075966401e-13
-8.130371460960	7.8344100184447e-13
-8.127373536380	7.3184420611361e-13
-8.124375611800	3.9379623408382e-13
-8.121377687220	7.0930767464495e-13
-8.118379762640	2.5205331247835e-13
-8.115381838060	3.2737277291306e-13
-8.112383913480	8.1012899963629e-13
-8.109385988900	8.1131513287149e-13
-8.106388064320	9.7796685241599e-13
-8.103390139740	8.6172579536715e-13
-8.100392215160	5.4680742142362e-13
-8.097394290580	4.2641489805161e-13
-8.094396366000	4.5310289584343e-13
-8.091398441420	5.2130555686698e-13
-8.088400516840	9.0501965845167e-13
-8.085402592260	6.1085861612400e-13
-8.082404667680	5.2486395657256e-13
-8.079406743100	5.1240955760304e-13
-8.076408818520	7.2235514023207e-13
-8.073410893940	7.0693540817457e-13
-8.070412969360	8.7714552742465e-13
-8.067415044780	8.7358712771908e-13
-8.064417120200	2.8111357674056e-13
-8.061419195620	5.8891515127294e-13
-8.058421271040	2.5620477880152e-13
-8.055423346460	2.0045651674749e-13
-8.052425421880	3.2796583953065e-13
-8.049427497300	3.5228157085209e-13
-8.046429572720	-1.8622291792518e-13
-8.043431648140	2.2477224806893e-13
-8.040433723560	2.1884158189297e-13
-8.037435798980	7.2947193964322e-14
-8.034437874400	4.0980903275892e-13
-8.031439949820	1.3699838866470e-13
-8.028442025240	-2.6154237835989e-13
-8.025444100660	-2.0757331615864e-14
-8.022446176080	1.3699838866470e-13
-8.019448251500	-3.3804797202979e-14
-8.016450326920	1.8385065145480e-13
-8.013452402340	2.9949864188604e-13
-8.010454477760	-3.5999143688084e-13
-8.007456553180	-1.3343998895913e-13
-8.004458628600	1.6012798675095e-13
-8.001460704020	2.7874131027017e-13
-7.998462779440	3.1254610747315e-13
-7.995464854860	4.0743676628853e-13
-7.992466930280	1.7021011925008e-13
-7.989469005700	3.4813010452892e-13
-7.986471081120	2.4552957968479e-13
-7.983473156540	3.3508263894180e-13
-7.980475231960	3.2262823997229e-13
-7.977477307380	2.4671571291998e-13
-7.974479382800	3.0780157453238e-13
-7.971481458220	2.8407890982854e-13
-7.968483533640	6.5296634597332e-13
-7.965485609060	1.8800211777797e-13
-7.962487684480	2.4375037983200e-13
-7.959489759900	4.3412476408036e-13
-7.956491835320	4.3293863084516e-14
-7.953493910740	1.2573012293038e-13
-7.950495986160	2.7162451085902e-13
-7.947498061580	7.2176207361447e-13
-7.944500137000	2.4552957968479e-13
-7.941502212420	4.0091303349497e-13
-7.938504287840	4.3293863084516e-13
-7.935506363260	1.1624105704884e-13
-7.932508438680	6.7431674420678e-13
-7.929510514100	2.2358611483374e-13
-7.926512589520	9.6551245344647e-13
-7.923514664940	7.7513806919812e-13
-7.920516740360	5.9781115053688e-13
-7.917518815780	8.0894286640110e-13
-7.914520891200	6.3932581376861e-13
-7.911522966620	8.3503779757533e-13
-7.908525042040	4.1692583217007e-13
-7.905527117460	7.0574927493938e-13
-7.902529192880	-2.5501864556633e-14
-7.899531268300	-3.0246397497402e-14
-7.896533343720	-5.0588582480949e-13
-7.893535419140	-6.9270180935226e-13
-7.890537494560	-5.1774715716141e-13
-7.887539569980	-8.0597753331312e-13
-7.884541645400	-7.6683513655178e-13
