#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
# Transverse RW dipolar bunch wake, x-plane
# Bellows length has been subtracted from the RW impedance.
# No beta multiplication is applied in this cell.
# Z_perp unit: Ohm/m
#"s / mm"	"W_perp [V/pC/m]"
#------------------------
179.602663663220	1.9722282408789e+02
179.605661587800	1.9720889136565e+02
179.608659512380	1.9719495856379e+02
179.611657436960	1.9718102568762e+02
179.614655361540	1.9716709274242e+02
179.617653286120	1.9715315973344e+02
179.620651210700	1.9713922666588e+02
179.623649135280	1.9712529354491e+02
179.626647059860	1.9711136037567e+02
179.629644984440	1.9709742716326e+02
179.632642909020	1.9708349391275e+02
179.635640833600	1.9706956062914e+02
179.638638758180	1.9705562731745e+02
179.641636682760	1.9704169398263e+02
179.644634607340	1.9702776062958e+02
179.647632531920	1.9701382726320e+02
179.650630456500	1.9699989388832e+02
179.653628381080	1.9698596050977e+02
179.656626305660	1.9697202713230e+02
179.659624230240	1.9695809376066e+02
179.662622154820	1.9694416039954e+02
179.665620079400	1.9693022705360e+02
179.668618003980	1.9691629372748e+02
179.671615928560	1.9690236042575e+02
179.674613853140	1.9688842715298e+02
179.677611777720	1.9687449391368e+02
179.680609702300	1.9686056071233e+02
179.683607626880	1.9684662755336e+02
179.686605551460	1.9683269444120e+02
179.689603476040	1.9681876138021e+02
179.692601400620	1.9680482837472e+02
179.695599325200	1.9679089542903e+02
179.698597249780	1.9677696254741e+02
179.701595174360	1.9676302973408e+02
179.704593098940	1.9674909699324e+02
179.707591023520	1.9673516432903e+02
179.710588948100	1.9672123174558e+02
179.713586872680	1.9670729924698e+02
179.716584797260	1.9669336683727e+02
179.719582721840	1.9667943452047e+02
179.722580646420	1.9666550230055e+02
179.725578571000	1.9665157018146e+02
179.728576495580	1.9663763816712e+02
179.731574420160	1.9662370626139e+02
179.734572344740	1.9660977446811e+02
179.737570269320	1.9659584279110e+02
179.740568193900	1.9658191123413e+02
179.743566118480	1.9656797980093e+02
179.746564043060	1.9655404849521e+02
179.749561967640	1.9654011732064e+02
179.752559892220	1.9652618628086e+02
179.755557816800	1.9651225537948e+02
179.758555741380	1.9649832462007e+02
179.761553665960	1.9648439400616e+02
179.764551590540	1.9647046354128e+02
179.767549515120	1.9645653322888e+02
179.770547439700	1.9644260307242e+02
179.773545364280	1.9642867307531e+02
179.776543288860	1.9641474324092e+02
179.779541213440	1.9640081357261e+02
179.782539138020	1.9638688407369e+02
179.785537062600	1.9637295474744e+02
179.788534987180	1.9635902559713e+02
179.791532911760	1.9634509662598e+02
179.794530836340	1.9633116783718e+02
179.797528760920	1.9631723923390e+02
179.800526685500	1.9630331081928e+02
179.803524610080	1.9628938259640e+02
179.806522534660	1.9627545456837e+02
179.809520459240	1.9626152673820e+02
179.812518383820	1.9624759910894e+02
179.815516308400	1.9623367168356e+02
179.818514232980	1.9621974446502e+02
179.821512157560	1.9620581745626e+02
179.824510082140	1.9619189066018e+02
179.827508006720	1.9617796407965e+02
179.830505931300	1.9616403771753e+02
179.833503855880	1.9615011157662e+02
179.836501780460	1.9613618565974e+02
179.839499705040	1.9612225996963e+02
179.842497629620	1.9610833450904e+02
179.845495554200	1.9609440928068e+02
179.848493478780	1.9608048428724e+02
179.851491403360	1.9606655953138e+02
179.854489327940	1.9605263501573e+02
179.857487252520	1.9603871074290e+02
179.860485177100	1.9602478671546e+02
179.863483101680	1.9601086293598e+02
179.866481026260	1.9599693940699e+02
179.869478950840	1.9598301613100e+02
179.872476875420	1.9596909311047e+02
179.875474800000	1.9595517034787e+02
179.878472724580	1.9594124784564e+02
179.881470649160	1.9592732560617e+02
179.884468573740	1.9591340363185e+02
179.887466498320	1.9589948192504e+02
179.890464422900	1.9588556048807e+02
179.893462347480	1.9587163932326e+02
179.896460272060	1.9585771843288e+02
179.899458196640	1.9584379781921e+02
179.902456121220	1.9582987748447e+02
179.905454045800	1.9581595743090e+02
179.908451970380	1.9580203766068e+02
179.911449894960	1.9578811817598e+02
179.914447819540	1.9577419897895e+02
179.917445744120	1.9576028007171e+02
179.920443668700	1.9574636145637e+02
179.923441593280	1.9573244313500e+02
179.926439517860	1.9571852510966e+02
179.929437442440	1.9570460738238e+02
179.932435367020	1.9569068995518e+02
179.935433291600	1.9567677283004e+02
179.938431216180	1.9566285600892e+02
179.941429140760	1.9564893949379e+02
179.944427065340	1.9563502328655e+02
179.947424989920	1.9562110738911e+02
179.950422914500	1.9560719180334e+02
179.953420839080	1.9559327653111e+02
179.956418763660	1.9557936157424e+02
179.959416688240	1.9556544693455e+02
179.962414612820	1.9555153261383e+02
179.965412537400	1.9553761861384e+02
179.968410461980	1.9552370493635e+02
179.971408386560	1.9550979158306e+02
179.974406311140	1.9549587855568e+02
179.977404235720	1.9548196585590e+02
179.980402160300	1.9546805348538e+02
179.983400084880	1.9545414144574e+02
179.986398009460	1.9544022973862e+02
179.989395934040	1.9542631836559e+02
179.992393858620	1.9541240732824e+02
179.995391783200	1.9539849662812e+02
179.998389707780	1.9538458626674e+02
180.001387632360	1.9537067624562e+02
180.004385556940	1.9535676656625e+02
180.007383481520	1.9534285723008e+02
180.010381406100	1.9532894823855e+02
180.013379330680	1.9531503959309e+02
180.016377255260	1.9530113129508e+02
180.019375179840	1.9528722334590e+02
180.022373104420	1.9527331574690e+02
180.025371029000	1.9525940849940e+02
180.028368953580	1.9524550160472e+02
180.031366878160	1.9523159506414e+02
180.034364802740	1.9521768887890e+02
180.037362727320	1.9520378305026e+02
180.040360651900	1.9518987757943e+02
180.043358576480	1.9517597246759e+02
180.046356501060	1.9516206771591e+02
180.049354425640	1.9514816332553e+02
180.052352350220	1.9513425929759e+02
180.055350274800	1.9512035563317e+02
180.058348199380	1.9510645233334e+02
180.061346123960	1.9509254939916e+02
180.064344048540	1.9507864683166e+02
180.067341973120	1.9506474463182e+02
180.070339897700	1.9505084280064e+02
180.073337822280	1.9503694133906e+02
180.076335746860	1.9502304024801e+02
180.079333671440	1.9500913952839e+02
180.082331596020	1.9499523918109e+02
180.085329520600	1.9498133920695e+02
180.088327445180	1.9496743960681e+02
180.091325369760	1.9495354038147e+02
180.094323294340	1.9493964153171e+02
180.097321218920	1.9492574305827e+02
180.100319143500	1.9491184496189e+02
180.103317068080	1.9489794724326e+02
180.106314992660	1.9488404990307e+02
180.109312917240	1.9487015294195e+02
180.112310841820	1.9485625636054e+02
180.115308766400	1.9484236015943e+02
180.118306690980	1.9482846433918e+02
180.121304615560	1.9481456890035e+02
180.124302540140	1.9480067384343e+02
180.127300464720	1.9478677916893e+02
180.130298389300	1.9477288487731e+02
180.133296313880	1.9475899096899e+02
180.136294238460	1.9474509744438e+02
180.139292163040	1.9473120430387e+02
180.142290087620	1.9471731154779e+02
180.145288012200	1.9470341917648e+02
180.148285936780	1.9468952719023e+02
180.151283861360	1.9467563558930e+02
180.154281785940	1.9466174437393e+02
180.157279710520	1.9464785354433e+02
180.160277635100	1.9463396310068e+02
180.163275559680	1.9462007304312e+02
180.166273484260	1.9460618337179e+02
180.169271408840	1.9459229408677e+02
180.172269333420	1.9457840518812e+02
180.175267258000	1.9456451667589e+02
180.178265182580	1.9455062855007e+02
180.181263107160	1.9453674081064e+02
180.184261031740	1.9452285345754e+02
180.187258956320	1.9450896649069e+02
180.190256880900	1.9449507990998e+02
180.193254805480	1.9448119371525e+02
180.196252730060	1.9446730790633e+02
180.199250654640	1.9445342248302e+02
180.202248579220	1.9443953744508e+02
180.205246503800	1.9442565279224e+02
180.208244428380	1.9441176852421e+02
180.211242352960	1.9439788464066e+02
180.214240277540	1.9438400114122e+02
180.217238202120	1.9437011802552e+02
180.220236126700	1.9435623529313e+02
180.223234051280	1.9434235294359e+02
180.226231975860	1.9432847097643e+02
180.229229900440	1.9431458939114e+02
180.232227825020	1.9430070818716e+02
180.235225749600	1.9428682736393e+02
180.238223674180	1.9427294692084e+02
180.241221598760	1.9425906685725e+02
180.244219523340	1.9424518717250e+02
180.247217447920	1.9423130786588e+02
180.250215372500	1.9421742893667e+02
180.253213297080	1.9420355038410e+02
180.256211221660	1.9418967220738e+02
180.259209146240	1.9417579440569e+02
180.262207070820	1.9416191697818e+02
180.265204995400	1.9414803992396e+02
180.268202919980	1.9413416324211e+02
180.271200844560	1.9412028693170e+02
180.274198769140	1.9410641099174e+02
180.277196693720	1.9409253542122e+02
180.280194618300	1.9407866021911e+02
180.283192542880	1.9406478538434e+02
180.286190467460	1.9405091091581e+02
180.289188392040	1.9403703681239e+02
180.292186316620	1.9402316307293e+02
180.295184241200	1.9400928969623e+02
180.298182165780	1.9399541668108e+02
180.301180090360	1.9398154402622e+02
180.304178014940	1.9396767173039e+02
180.307175939520	1.9395379979227e+02
180.310173864100	1.9393992821053e+02
180.313171788680	1.9392605698381e+02
180.316169713260	1.9391218611070e+02
180.319167637840	1.9389831558979e+02
180.322165562420	1.9388444541963e+02
180.325163487000	1.9387057559873e+02
180.328161411580	1.9385670612560e+02
180.331159336160	1.9384283699870e+02
180.334157260740	1.9382896821646e+02
180.337155185320	1.9381509977730e+02
180.340153109900	1.9380123167961e+02
180.343151034480	1.9378736392173e+02
180.346148959060	1.9377349650201e+02
180.349146883640	1.9375962941874e+02
180.352144808220	1.9374576267021e+02
180.355142732800	1.9373189625466e+02
180.358140657380	1.9371803017034e+02
180.361138581960	1.9370416441545e+02
180.364136506540	1.9369029898815e+02
180.367134431120	1.9367643388662e+02
180.370132355700	1.9366256910898e+02
180.373130280280	1.9364870465333e+02
180.376128204860	1.9363484051778e+02
180.379126129440	1.9362097670037e+02
180.382124054020	1.9360711319915e+02
180.385121978600	1.9359325001213e+02
180.388119903180	1.9357938713733e+02
180.391117827760	1.9356552457270e+02
180.394115752340	1.9355166231620e+02
180.397113676920	1.9353780036578e+02
180.400111601500	1.9352393871934e+02
180.403109526080	1.9351007737479e+02
180.406107450660	1.9349621632999e+02
180.409105375240	1.9348235558281e+02
180.412103299820	1.9346849513108e+02
180.415101224400	1.9345463497263e+02
180.418099148980	1.9344077510527e+02
180.421097073560	1.9342691552678e+02
180.424094998140	1.9341305623494e+02
180.427092922720	1.9339919722750e+02
180.430090847300	1.9338533850221e+02
180.433088771880	1.9337148005679e+02
180.436086696460	1.9335762188895e+02
180.439084621040	1.9334376399640e+02
180.442082545620	1.9332990637681e+02
180.445080470200	1.9331604902788e+02
180.448078394780	1.9330219194725e+02
180.451076319360	1.9328833513257e+02
180.454074243940	1.9327447858149e+02
180.457072168520	1.9326062229163e+02
180.460070093100	1.9324676626061e+02
180.463068017680	1.9323291048605e+02
180.466065942260	1.9321905496553e+02
180.469063866840	1.9320519969666e+02
180.472061791420	1.9319134467702e+02
180.475059716000	1.9317748990418e+02
180.478057640580	1.9316363537571e+02
180.481055565160	1.9314978108919e+02
180.484053489740	1.9313592704216e+02
180.487051414320	1.9312207323218e+02
180.490049338900	1.9310821965681e+02
180.493047263480	1.9309436631358e+02
180.496045188060	1.9308051320005e+02
180.499043112640	1.9306666031375e+02
180.502041037220	1.9305280765222e+02
180.505038961800	1.9303895521299e+02
180.508036886380	1.9302510299361e+02
180.511034810960	1.9301125099160e+02
180.514032735540	1.9299739920451e+02
180.517030660120	1.9298354762987e+02
180.520028584700	1.9296969626522e+02
180.523026509280	1.9295584510810e+02
180.526024433860	1.9294199415605e+02
180.529022358440	1.9292814340663e+02
180.532020283020	1.9291429285737e+02
180.535018207600	1.9290044250584e+02
180.538016132180	1.9288659234959e+02
180.541014056760	1.9287274238618e+02
180.544011981340	1.9285889261320e+02
180.547009905920	1.9284504302821e+02
180.550007830500	1.9283119362880e+02
180.553005755080	1.9281734441257e+02
180.556003679660	1.9280349537711e+02
180.559001604240	1.9278964652003e+02
180.561999528820	1.9277579783896e+02
180.564997453400	1.9276194933151e+02
180.567995377980	1.9274810099534e+02
180.570993302560	1.9273425282808e+02
180.573991227140	1.9272040482741e+02
180.576989151720	1.9270655699099e+02
180.579987076300	1.9269270931651e+02
180.582985000880	1.9267886180168e+02
180.585982925460	1.9266501444420e+02
180.588980850040	1.9265116724180e+02
180.591978774620	1.9263732019222e+02
180.594976699200	1.9262347329322e+02
180.597974623780	1.9260962654257e+02
180.600972548360	1.9259577993806e+02
180.603970472940	1.9258193347749e+02
180.606968397520	1.9256808715869e+02
180.609966322100	1.9255424097950e+02
180.612964246680	1.9254039493776e+02
180.615962171260	1.9252654903136e+02
180.618960095840	1.9251270325819e+02
180.621958020420	1.9249885761616e+02
180.624955945000	1.9248501210321e+02
180.627953869580	1.9247116671728e+02
180.630951794160	1.9245732145635e+02
180.633949718740	1.9244347631841e+02
180.636947643320	1.9242963130147e+02
180.639945567900	1.9241578640358e+02
180.642943492480	1.9240194162279e+02
180.645941417060	1.9238809695717e+02
180.648939341640	1.9237425240484e+02
180.651937266220	1.9236040796391e+02
180.654935190800	1.9234656363253e+02
180.657933115380	1.9233271940887e+02
180.660931039960	1.9231887529114e+02
180.663928964540	1.9230503127754e+02
180.666926889120	1.9229118736632e+02
180.669924813700	1.9227734355575e+02
180.672922738280	1.9226349984411e+02
180.675920662860	1.9224965622974e+02
180.678918587440	1.9223581271097e+02
180.681916512020	1.9222196928616e+02
180.684914436600	1.9220812595372e+02
180.687912361180	1.9219428271206e+02
180.690910285760	1.9218043955963e+02
180.693908210340	1.9216659649489e+02
180.696906134920	1.9215275351636e+02
180.699904059500	1.9213891062254e+02
180.702901984080	1.9212506781200e+02
180.705899908660	1.9211122508331e+02
180.708897833240	1.9209738243508e+02
180.711895757820	1.9208353986593e+02
180.714893682400	1.9206969737454e+02
180.717891606980	1.9205585495958e+02
180.720889531560	1.9204201261976e+02
180.723887456140	1.9202817035384e+02
180.726885380720	1.9201432816057e+02
180.729883305300	1.9200048603876e+02
180.732881229880	1.9198664398723e+02
180.735879154460	1.9197280200482e+02
180.738877079040	1.9195896009041e+02
180.741875003620	1.9194511824292e+02
180.744872928200	1.9193127646127e+02
180.747870852780	1.9191743474442e+02
180.750868777360	1.9190359309136e+02
180.753866701940	1.9188975150111e+02
180.756864626520	1.9187590997270e+02
180.759862551100	1.9186206850521e+02
180.762860475680	1.9184822709773e+02
180.765858400260	1.9183438574938e+02
180.768856324840	1.9182054445932e+02
180.771854249420	1.9180670322672e+02
180.774852174000	1.9179286205078e+02
180.777850098580	1.9177902093074e+02
180.780848023160	1.9176517986583e+02
180.783845947740	1.9175133885536e+02
180.786843872320	1.9173749789862e+02
180.789841796900	1.9172365699495e+02
180.792839721480	1.9170981614371e+02
180.795837646060	1.9169597534427e+02
180.798835570640	1.9168213459605e+02
180.801833495220	1.9166829389848e+02
180.804831419800	1.9165445325102e+02
180.807829344380	1.9164061265315e+02
180.810827268960	1.9162677210438e+02
180.813825193540	1.9161293160424e+02
180.816823118120	1.9159909115227e+02
180.819821042700	1.9158525074806e+02
180.822818967280	1.9157141039121e+02
180.825816891860	1.9155757008134e+02
180.828814816440	1.9154372981809e+02
180.831812741020	1.9152988960113e+02
180.834810665600	1.9151604943016e+02
180.837808590180	1.9150220930487e+02
180.840806514760	1.9148836922499e+02
180.843804439340	1.9147452919029e+02
180.846802363920	1.9146068920054e+02
180.849800288500	1.9144684925551e+02
180.852798213080	1.9143300935503e+02
180.855796137660	1.9141916949893e+02
180.858794062240	1.9140532968706e+02
180.861791986820	1.9139148991927e+02
180.864789911400	1.9137765019547e+02
180.867787835980	1.9136381051555e+02
180.870785760560	1.9134997087944e+02
180.873783685140	1.9133613128707e+02
180.876781609720	1.9132229173840e+02
180.879779534300	1.9130845223339e+02
180.882777458880	1.9129461277204e+02
180.885775383460	1.9128077335435e+02
180.888773308040	1.9126693398032e+02
180.891771232620	1.9125309465001e+02
180.894769157200	1.9123925536344e+02
180.897767081780	1.9122541612068e+02
180.900765006360	1.9121157692179e+02
180.903762930940	1.9119773776687e+02
180.906760855520	1.9118389865601e+02
180.909758780100	1.9117005958932e+02
180.912756704680	1.9115622056692e+02
180.915754629260	1.9114238158894e+02
180.918752553840	1.9112854265552e+02
180.921750478420	1.9111470376681e+02
180.924748403000	1.9110086492298e+02
180.927746327580	1.9108702612419e+02
180.930744252160	1.9107318737062e+02
180.933742176740	1.9105934866247e+02
180.936740101320	1.9104550999992e+02
180.939738025900	1.9103167138319e+02
180.942735950480	1.9101783281248e+02
180.945733875060	1.9100399428801e+02
180.948731799640	1.9099015581000e+02
180.951729724220	1.9097631737868e+02
180.954727648800	1.9096247899428e+02
180.957725573380	1.9094864065706e+02
180.960723497960	1.9093480236724e+02
180.963721422540	1.9092096412507e+02
180.966719347120	1.9090712593082e+02
180.969717271700	1.9089328778473e+02
180.972715196280	1.9087944968707e+02
180.975713120860	1.9086561163809e+02
180.978711045440	1.9085177363805e+02
180.981708970020	1.9083793568723e+02
180.984706894600	1.9082409778588e+02
180.987704819180	1.9081025993428e+02
180.990702743760	1.9079642213269e+02
180.993700668340	1.9078258438139e+02
180.996698592920	1.9076874668063e+02
180.999696517500	1.9075490903069e+02
181.002694442080	1.9074107143183e+02
181.005692366660	1.9072723388432e+02
181.008690291240	1.9071339638843e+02
181.011688215820	1.9069955894442e+02
181.014686140400	1.9068572155254e+02
181.017684064980	1.9067188421306e+02
181.020681989560	1.9065804692623e+02
181.023679914140	1.9064420969231e+02
181.026677838720	1.9063037251154e+02
181.029675763300	1.9061653538418e+02
181.032673687880	1.9060269831046e+02
181.035671612460	1.9058886129062e+02
181.038669537040	1.9057502432490e+02
181.041667461620	1.9056118741353e+02
181.044665386200	1.9054735055673e+02
181.047663310780	1.9053351375473e+02
181.050661235360	1.9051967700773e+02
181.053659159940	1.9050584031595e+02
181.056657084520	1.9049200367960e+02
181.059655009100	1.9047816709887e+02
181.062652933680	1.9046433057395e+02
181.065650858260	1.9045049410503e+02
181.068648782840	1.9043665769230e+02
181.071646707420	1.9042282133593e+02
181.074644632000	1.9040898503608e+02
181.077642556580	1.9039514879292e+02
181.080640481160	1.9038131260660e+02
181.083638405740	1.9036747647727e+02
181.086636330320	1.9035364040507e+02
181.089634254900	1.9033980439014e+02
181.092632179480	1.9032596843261e+02
181.095630104060	1.9031213253259e+02
181.098628028640	1.9029829669020e+02
181.101625953220	1.9028446090555e+02
181.104623877800	1.9027062517873e+02
181.107621802380	1.9025678950984e+02
181.110619726960	1.9024295389897e+02
181.113617651540	1.9022911834618e+02
181.116615576120	1.9021528285157e+02
181.119613500700	1.9020144741517e+02
181.122611425280	1.9018761203707e+02
181.125609349860	1.9017377671730e+02
181.128607274440	1.9015994145591e+02
181.131605199020	1.9014610625294e+02
181.134603123600	1.9013227110841e+02
181.137601048180	1.9011843602235e+02
181.140598972760	1.9010460099479e+02
181.143596897340	1.9009076602573e+02
181.146594821920	1.9007693111517e+02
181.149592746500	1.9006309626311e+02
181.152590671080	1.9004926146955e+02
181.155588595660	1.9003542673448e+02
181.158586520240	1.9002159205787e+02
181.161584444820	1.9000775743971e+02
181.164582369400	1.8999392287997e+02
181.167580293980	1.8998008837861e+02
181.170578218560	1.8996625393559e+02
181.173576143140	1.8995241955088e+02
181.176574067720	1.8993858522443e+02
181.179571992300	1.8992475095618e+02
181.182569916880	1.8991091674608e+02
181.185567841460	1.8989708259408e+02
181.188565766040	1.8988324850011e+02
181.191563690620	1.8986941446412e+02
181.194561615200	1.8985558048603e+02
181.197559539780	1.8984174656578e+02
181.200557464360	1.8982791270329e+02
181.203555388940	1.8981407889850e+02
181.206553313520	1.8980024515134e+02
181.209551238100	1.8978641146172e+02
181.212549162680	1.8977257782959e+02
181.215547087260	1.8975874425485e+02
181.218545011840	1.8974491073744e+02
181.221542936420	1.8973107727728e+02
181.224540861000	1.8971724387430e+02
181.227538785580	1.8970341052844e+02
181.230536710160	1.8968957723961e+02
181.233534634740	1.8967574400776e+02
181.236532559320	1.8966191083281e+02
181.239530483900	1.8964807771470e+02
181.242528408480	1.8963424465339e+02
181.245526333060	1.8962041164880e+02
181.248524257640	1.8960657870090e+02
181.251522182220	1.8959274580963e+02
181.254520106800	1.8957891297495e+02
181.257518031380	1.8956508019683e+02
181.260515955960	1.8955124747524e+02
181.263513880540	1.8953741481016e+02
181.266511805120	1.8952358220157e+02
181.269509729700	1.8950974964946e+02
181.272507654280	1.8949591715383e+02
181.275505578860	1.8948208471468e+02
181.278503503440	1.8946825233205e+02
181.281501428020	1.8945442000594e+02
181.284499352600	1.8944058773640e+02
181.287497277180	1.8942675552347e+02
181.290495201760	1.8941292336722e+02
181.293493126340	1.8939909126769e+02
181.296491050920	1.8938525922499e+02
181.299488975500	1.8937142723919e+02
181.302486900080	1.8935759531041e+02
181.305484824660	1.8934376343875e+02
181.308482749240	1.8932993162436e+02
181.311480673820	1.8931609986738e+02
181.314478598400	1.8930226816796e+02
181.317476522980	1.8928843652629e+02
181.320474447560	1.8927460494256e+02
181.323472372140	1.8926077341697e+02
181.326470296720	1.8924694194974e+02
181.329468221300	1.8923311054113e+02
181.332466145880	1.8921927919138e+02
181.335464070460	1.8920544790078e+02
181.338461995040	1.8919161666963e+02
181.341459919620	1.8917778549823e+02
181.344457844200	1.8916395438692e+02
181.347455768780	1.8915012333606e+02
181.350453693360	1.8913629234603e+02
181.353451617940	1.8912246141722e+02
181.356449542520	1.8910863055005e+02
181.359447467100	1.8909479974496e+02
181.362445391680	1.8908096900242e+02
181.365443316260	1.8906713832291e+02
181.368441240840	1.8905330770694e+02
181.371439165420	1.8903947715504e+02
181.374437090000	1.8902564666778e+02
181.377435014580	1.8901181624573e+02
181.380432939160	1.8899798588951e+02
181.383430863740	1.8898415559974e+02
181.386428788320	1.8897032537710e+02
181.389426712900	1.8895649522226e+02
181.392424637480	1.8894266513594e+02
181.395422562060	1.8892883511889e+02
181.398420486640	1.8891500517186e+02
181.401418411220	1.8890117529566e+02
181.404416335800	1.8888734549112e+02
181.407414260380	1.8887351575909e+02
181.410412184960	1.8885968610045e+02
181.413410109540	1.8884585651612e+02
181.416408034120	1.8883202700704e+02
181.419405958700	1.8881819757419e+02
181.422403883280	1.8880436821858e+02
181.425401807860	1.8879053894124e+02
181.428399732440	1.8877670974324e+02
181.431397657020	1.8876288062569e+02
181.434395581600	1.8874905158971e+02
181.437393506180	1.8873522263647e+02
181.440391430760	1.8872139376717e+02
181.443389355340	1.8870756498304e+02
181.446387279920	1.8869373628534e+02
181.449385204500	1.8867990767539e+02
181.452383129080	1.8866607915450e+02
181.455381053660	1.8865225072404e+02
181.458378978240	1.8863842238543e+02
181.461376902820	1.8862459414008e+02
181.464374827400	1.8861076598949e+02
181.467372751980	1.8859693793514e+02
181.470370676560	1.8858310997858e+02
181.473368601140	1.8856928212140e+02
181.476366525720	1.8855545436521e+02
181.479364450300	1.8854162671165e+02
181.482362374880	1.8852779916240e+02
181.485360299460	1.8851397171920e+02
181.488358224040	1.8850014438381e+02
181.491356148620	1.8848631715800e+02
181.494354073200	1.8847249004363e+02
181.497351997780	1.8845866304255e+02
181.500349922360	1.8844483615668e+02
181.503347846940	1.8843100938795e+02
181.506345771520	1.8841718273834e+02
181.509343696100	1.8840335620988e+02
181.512341620680	1.8838952980462e+02
181.515339545260	1.8837570352465e+02
181.518337469840	1.8836187737210e+02
181.521335394420	1.8834805134914e+02
181.524333319000	1.8833422545798e+02
181.527331243580	1.8832039970084e+02
181.530329168160	1.8830657408003e+02
181.533327092740	1.8829274859784e+02
181.536325017320	1.8827892325664e+02
181.539322941900	1.8826509805882e+02
181.542320866480	1.8825127300682e+02
181.545318791060	1.8823744810308e+02
181.548316715640	1.8822362335014e+02
181.551314640220	1.8820979875051e+02
181.554312564800	1.8819597430679e+02
181.557310489380	1.8818215002159e+02
181.560308413960	1.8816832589757e+02
181.563306338540	1.8815450193741e+02
181.566304263120	1.8814067814384e+02
181.569302187700	1.8812685451962e+02
181.572300112280	1.8811303106756e+02
181.575298036860	1.8809920779049e+02
181.578295961440	1.8808538469129e+02
181.581293886020	1.8807156177287e+02
181.584291810600	1.8805773903816e+02
181.587289735180	1.8804391649016e+02
181.590287659760	1.8803009413187e+02
181.593285584340	1.8801627196635e+02
181.596283508920	1.8800244999669e+02
181.599281433500	1.8798862822600e+02
181.602279358080	1.8797480665745e+02
181.605277282660	1.8796098529421e+02
181.608275207240	1.8794716413953e+02
181.611273131820	1.8793334319665e+02
181.614271056400	1.8791952246887e+02
181.617268980980	1.8790570195952e+02
181.620266905560	1.8789188167194e+02
181.623264830140	1.8787806160954e+02
181.626262754720	1.8786424177573e+02
181.629260679300	1.8785042217398e+02
181.632258603880	1.8783660280776e+02
181.635256528460	1.8782278368060e+02
181.638254453040	1.8780896479604e+02
181.641252377620	1.8779514615767e+02
181.644250302200	1.8778132776910e+02
181.647248226780	1.8776750963397e+02
181.650246151360	1.8775369175594e+02
181.653244075940	1.8773987413873e+02
181.656242000520	1.8772605678605e+02
181.659239925100	1.8771223970166e+02
181.662237849680	1.8769842288936e+02
181.665235774260	1.8768460635294e+02
181.668233698840	1.8767079009625e+02
181.671231623420	1.8765697412317e+02
181.674229548000	1.8764315843758e+02
181.677227472580	1.8762934304340e+02
181.680225397160	1.8761552794457e+02
181.683223321740	1.8760171314508e+02
181.686221246320	1.8758789864890e+02
181.689219170900	1.8757408446007e+02
181.692217095480	1.8756027058261e+02
181.695215020060	1.8754645702061e+02
181.698212944640	1.8753264377815e+02
181.701210869220	1.8751883085933e+02
181.704208793800	1.8750501826831e+02
181.707206718380	1.8749120600921e+02
181.710204642960	1.8747739408624e+02
181.713202567540	1.8746358250357e+02
181.716200492120	1.8744977126543e+02
181.719198416700	1.8743596037605e+02
181.722196341280	1.8742214983969e+02
181.725194265860	1.8740833966061e+02
181.728192190440	1.8739452984311e+02
181.731190115020	1.8738072039150e+02
181.734188039600	1.8736691131011e+02
181.737185964180	1.8735310260327e+02
181.740183888760	1.8733929427534e+02
181.743181813340	1.8732548633070e+02
181.746179737920	1.8731167877373e+02
181.749177662500	1.8729787160883e+02
181.752175587080	1.8728406484043e+02
181.755173511660	1.8727025847294e+02
181.758171436240	1.8725645251082e+02
181.761169360820	1.8724264695851e+02
181.764167285400	1.8722884182048e+02
181.767165209980	1.8721503710121e+02
181.770163134560	1.8720123280518e+02
181.773161059140	1.8718742893689e+02
181.776158983720	1.8717362550084e+02
181.779156908300	1.8715982250157e+02
181.782154832880	1.8714601994357e+02
181.785152757460	1.8713221783140e+02
181.788150682040	1.8711841616959e+02
181.791148606620	1.8710461496267e+02
181.794146531200	1.8709081421520e+02
181.797144455780	1.8707701393176e+02
181.800142380360	1.8706321411689e+02
181.803140304940	1.8704941477515e+02
181.806138229520	1.8703561591113e+02
181.809136154100	1.8702181752940e+02
181.812134078680	1.8700801963452e+02
181.815132003260	1.8699422223109e+02
181.818129927840	1.8698042532369e+02
181.821127852420	1.8696662891689e+02
181.824125777000	1.8695283301529e+02
181.827123701580	1.8693903762345e+02
181.830121626160	1.8692524274597e+02
181.833119550740	1.8691144838743e+02
181.836117475320	1.8689765455242e+02
181.839115399900	1.8688386124550e+02
181.842113324480	1.8687006847124e+02
181.845111249060	1.8685627623424e+02
181.848109173640	1.8684248453906e+02
181.851107098220	1.8682869339025e+02
181.854105022800	1.8681490279238e+02
181.857102947380	1.8680111275000e+02
181.860100871960	1.8678732326767e+02
181.863098796540	1.8677353434992e+02
181.866096721120	1.8675974600129e+02
181.869094645700	1.8674595822631e+02
181.872092570280	1.8673217102951e+02
181.875090494860	1.8671838441538e+02
181.878088419440	1.8670459838843e+02
181.881086344020	1.8669081295316e+02
181.884084268600	1.8667702811405e+02
181.887082193180	1.8666324387557e+02
181.890080117760	1.8664946024218e+02
181.893078042340	1.8663567721834e+02
181.896075966920	1.8662189480848e+02
181.899073891500	1.8660811301702e+02
181.902071816080	1.8659433184837e+02
