#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
# Beta-weighted transverse dipolar bunch wake, x-plane
# beta_factor is dimensionless: sum(beta_i/<beta>)
# Z_perp unit: Ohm/m
#"s / mm"	"W_perp_beta [V/pC/m]"
#------------------------
-0.419709441200	1.5023248000083e+01
-0.389730195400	1.7330791022387e+01
-0.359750949600	1.9911528805796e+01
-0.329771703800	2.2784788633979e+01
-0.299792458000	2.5969453620100e+01
-0.269813212200	2.9483701128082e+01
-0.239833966400	3.3344735366009e+01
-0.209854720600	3.7568519886788e+01
-0.179875474800	4.2169516070397e+01
-0.149896229000	4.7160433812188e+01
-0.119916983200	5.2552000586863e+01
-0.089937737400	5.8352754790720e+01
-0.059958491600	6.4568868787594e+01
-0.029979245800	7.1204006408219e+01
0.000000000000	7.8259218799543e+01
0.029979245800	8.5732881519254e+01
0.059958491600	9.3620674658232e+01
0.089937737400	1.0191560659197e+02
0.119916983200	1.1060808075694e+02
0.149896229000	1.1968600366628e+02
0.179875474800	1.2913493126654e+02
0.209854720600	1.3893824973603e+02
0.239833966400	1.4907738597211e+02
0.269813212200	1.5953204233905e+02
0.299792458000	1.7028044977100e+02
0.329771703800	1.8129963305749e+02
0.359750949600	1.9256568208419e+02
0.389730195400	2.0405402295168e+02
0.419709441200	2.1573968323435e+02
0.449688687000	2.2759754614661e+02
0.479667932800	2.3960258902584e+02
0.509647178600	2.5173010228733e+02
0.539626424400	2.6395588582095e+02
0.569605670200	2.7625642064658e+02
0.599584916000	2.8860901449120e+02
0.629564161800	3.0099192076357e+02
0.659543407600	3.1338443115559e+02
0.689522653400	3.2576694277039e+02
0.719501899200	3.3812100124986e+02
0.749481145000	3.5042932183740e+02
0.779460390800	3.6267579066146e+02
0.809439636600	3.7484544876100e+02
0.839418882400	3.8692446150184e+02
0.869398128200	3.9890007606083e+02
0.899377374000	4.1076056959620e+02
0.929356619800	4.2249519058959e+02
0.959335865600	4.3409409565546e+02
0.989315111400	4.4554828387982e+02
1.019294357200	4.5684953048943e+02
1.049273603000	4.6799032137711e+02
1.079252848800	4.7896378973135e+02
1.109232094600	4.8976365574904e+02
1.139211340400	5.0038417015750e+02
1.169190586200	5.1082006204143e+02
1.199169832000	5.2106649126681e+02
1.229149077800	5.3111900561917e+02
1.259128323600	5.4097350262863e+02
1.289107569400	5.5062619593841e+02
1.319086815200	5.6007358598489e+02
1.349066061000	5.6931243469416e+02
1.379045306800	5.7833974385855e+02
1.409024552600	5.8715273683423e+02
1.439003798400	5.9574884319421e+02
1.468983044200	6.0412568597652e+02
1.498962290000	6.1228107118260e+02
1.528941535800	6.2021297920259e+02
1.558920781600	6.2791955787052e+02
1.588900027400	6.3539911688137e+02
1.618879273200	6.4265012333133e+02
1.648858519000	6.4967119817225e+02
1.678837764800	6.5646111339935e+02
1.708817010600	6.6301878981739e+02
1.738796256400	6.6934329525447e+02
1.768775502200	6.7543384311435e+02
1.798754748000	6.8128979117667e+02
1.828733993800	6.8691064057122e+02
1.858713239600	6.9229603486622e+02
1.888692485400	6.9744575922256e+02
1.918671731200	7.0235973957577e+02
1.948650977000	7.0703804181575e+02
1.978630222800	7.1148087094097e+02
2.008609468600	7.1568857016910e+02
2.038588714400	7.1966161999067e+02
