#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
#"s / mm"	"Z [Real Part]"
#------------------------
0.830000000000	9.0667321171586e+03
0.860000000000	8.3018487461366e+03
0.890000000000	7.5638187187925e+03
0.920000000000	6.8601832806738e+03
0.950000000000	6.1965412818690e+03
0.980000000000	5.5767210408831e+03
1.010000000000	5.0029795550753e+03
1.040000000000	4.4762171166858e+03
1.070000000000	3.9961967774655e+03
1.100000000000	3.5617597503484e+03
1.130000000000	3.1710296112558e+03
1.160000000000	2.8215999517096e+03
1.190000000000	2.5107018375611e+03
1.220000000000	2.2353489775897e+03
1.250000000000	1.9924598477465e+03
1.280000000000	1.7789571238037e+03
1.310000000000	1.5918456376997e+03
1.340000000000	1.4282706973081e+03
1.370000000000	1.2855590142644e+03
1.400000000000	1.1612446968158e+03
1.430000000000	1.0530828163081e+03
1.460000000000	9.5905341104003e+02
1.490000000000	8.7735627790570e+02
1.520000000000	8.0640151597076e+02
1.550000000000	7.4479642759874e+02
1.580000000000	6.9132882266766e+02
1.610000000000	6.4494953814802e+02
1.640000000000	6.0475465400585e+02
1.670000000000	5.6996811199554e+02
1.700000000000	5.3992523878594e+02
1.730000000000	5.1405750244202e+02
1.760000000000	4.9187869127646e+02
1.790000000000	4.7297259451221e+02
1.820000000000	4.5698218197687e+02
1.850000000000	4.4360022148045e+02
1.880000000000	4.3256123368615e+02
1.910000000000	4.2363466131803e+02
1.940000000000	4.1661911888155e+02
1.970000000000	4.1133758753486e+02
2.000000000000	4.0763342463404e+02
2.030000000000	4.0536706656818e+02
2.060000000000	4.0441331504209e+02
2.090000000000	4.0465910962238e+02
2.120000000000	4.0600170216742e+02
2.150000000000	4.0834716104741e+02
2.180000000000	4.1160914440746e+02
2.210000000000	4.1570789190163e+02
2.240000000000	4.2056939323553e+02
2.270000000000	4.2612469950431e+02
2.300000000000	4.3230934977081e+02
2.330000000000	4.3906289070182e+02
2.360000000000	4.4632847149626e+02
2.390000000000	4.5405249992810e+02
2.420000000000	4.6218434821744e+02
2.450000000000	4.7067609975204e+02
2.480000000000	4.7948232951461e+02
