# Freq(GHz) Re(Z) Im(Z)
2.960000e+00 -2.250171e+02 4.350658e+04
2.970000e+00 -1.272820e+02 4.353080e+04
2.980000e+00 -2.954692e+01 4.355503e+04
2.990000e+00 6.818817e+01 4.357925e+04
3.000000e+00 1.659233e+02 4.360347e+04
3.010000e+00 2.636584e+02 4.362769e+04
3.020000e+00 3.613935e+02 4.365191e+04
3.030000e+00 4.591285e+02 4.367613e+04
3.040000e+00 5.568636e+02 4.370035e+04
3.050000e+00 6.545987e+02 4.372457e+04
3.060000e+00 7.523338e+02 4.374879e+04
3.070000e+00 8.500689e+02 4.377301e+04
3.080000e+00 9.242683e+02 4.372573e+04
3.090000e+00 9.934980e+02 4.366334e+04
3.100000e+00 1.062728e+03 4.360095e+04
3.110000e+00 1.131958e+03 4.353857e+04
3.120000e+00 1.201187e+03 4.347618e+04
3.130000e+00 1.270417e+03 4.341380e+04
3.140000e+00 1.339647e+03 4.335141e+04
3.150000e+00 1.408877e+03 4.328902e+04
3.160000e+00 1.478106e+03 4.322664e+04
3.170000e+00 1.547336e+03 4.316425e+04
3.180000e+00 1.616566e+03 4.310187e+04
3.190000e+00 1.685796e+03 4.303948e+04
3.200000e+00 1.755026e+03 4.297709e+04
3.210000e+00 1.824255e+03 4.291471e+04
3.220000e+00 1.893485e+03 4.285232e+04
3.230000e+00 1.962715e+03 4.278994e+04
3.240000e+00 2.031945e+03 4.272755e+04
3.250000e+00 2.101175e+03 4.266517e+04
3.260000e+00 2.170404e+03 4.260278e+04
3.270000e+00 2.239634e+03 4.254039e+04
3.280000e+00 2.308864e+03 4.247801e+04
3.290000e+00 2.378094e+03 4.241562e+04
3.300000e+00 2.447323e+03 4.235324e+04
3.310000e+00 2.516553e+03 4.229085e+04
3.320000e+00 2.585783e+03 4.222846e+04
3.330000e+00 2.635280e+03 4.216104e+04
3.340000e+00 2.617888e+03 4.207656e+04
3.350000e+00 2.600495e+03 4.199208e+04
3.360000e+00 2.583103e+03 4.190760e+04
3.370000e+00 2.565711e+03 4.182312e+04
3.380000e+00 2.548318e+03 4.173864e+04
3.390000e+00 2.530926e+03 4.165416e+04
3.400000e+00 2.513533e+03 4.156968e+04
3.410000e+00 2.496141e+03 4.148520e+04
3.420000e+00 2.478749e+03 4.140072e+04
3.430000e+00 2.461356e+03 4.131624e+04
3.440000e+00 2.443964e+03 4.123176e+04
3.450000e+00 2.426571e+03 4.114728e+04
3.460000e+00 2.409179e+03 4.106280e+04
3.470000e+00 2.391787e+03 4.097832e+04
3.480000e+00 2.374394e+03 4.089384e+04
3.490000e+00 2.357002e+03 4.080936e+04
3.500000e+00 2.339609e+03 4.072488e+04
3.510000e+00 2.322217e+03 4.064040e+04
3.520000e+00 2.304825e+03 4.055592e+04
3.530000e+00 2.287432e+03 4.047143e+04
3.540000e+00 2.270040e+03 4.038695e+04
3.550000e+00 2.252647e+03 4.030247e+04
3.560000e+00 2.235255e+03 4.021799e+04
3.570000e+00 2.217862e+03 4.013351e+04
3.580000e+00 2.200470e+03 4.004903e+04
3.590000e+00 2.142223e+03 4.000225e+04
3.600000e+00 2.059975e+03 3.997762e+04
3.610000e+00 1.977728e+03 3.995299e+04
3.620000e+00 1.895480e+03 3.992836e+04
3.630000e+00 1.813232e+03 3.990373e+04
3.640000e+00 1.730985e+03 3.987910e+04
3.650000e+00 1.648737e+03 3.985447e+04
3.660000e+00 1.566489e+03 3.982984e+04
3.670000e+00 1.484242e+03 3.980521e+04
3.680000e+00 1.401994e+03 3.978058e+04
3.690000e+00 1.319746e+03 3.975595e+04
3.700000e+00 1.237499e+03 3.973132e+04
3.710000e+00 1.155251e+03 3.970669e+04
3.720000e+00 1.073003e+03 3.968206e+04
3.730000e+00 9.907558e+02 3.965743e+04
3.740000e+00 9.085081e+02 3.963280e+04
3.750000e+00 8.262605e+02 3.960817e+04
3.760000e+00 7.440128e+02 3.958354e+04
3.770000e+00 6.617652e+02 3.955891e+04
3.780000e+00 5.795175e+02 3.953428e+04
3.790000e+00 4.972699e+02 3.950965e+04
3.800000e+00 4.150222e+02 3.948502e+04
3.810000e+00 3.327746e+02 3.946039e+04
3.820000e+00 2.505269e+02 3.943576e+04
3.830000e+00 1.682793e+02 3.941113e+04
3.840000e+00 8.644683e+01 3.938926e+04
3.850000e+00 1.714316e+01 3.945058e+04
3.860000e+00 -5.216052e+01 3.951191e+04
3.870000e+00 -1.214642e+02 3.957324e+04
3.880000e+00 -1.907679e+02 3.963456e+04
3.890000e+00 -2.600715e+02 3.969589e+04
3.900000e+00 -3.293752e+02 3.975722e+04
3.910000e+00 -3.986789e+02 3.981854e+04
3.920000e+00 -4.679826e+02 3.987987e+04
3.930000e+00 -5.372862e+02 3.994120e+04
3.940000e+00 -6.065899e+02 4.000252e+04
3.950000e+00 -6.758936e+02 4.006385e+04
3.960000e+00 -7.451972e+02 4.012517e+04
3.970000e+00 -8.145009e+02 4.018650e+04
3.980000e+00 -8.838046e+02 4.024783e+04
3.990000e+00 -9.531083e+02 4.030915e+04
4.000000e+00 -1.022412e+03 4.037048e+04
4.010000e+00 -1.091716e+03 4.043181e+04
4.020000e+00 -1.161019e+03 4.049313e+04
4.030000e+00 -1.230323e+03 4.055446e+04
4.040000e+00 -1.299627e+03 4.061579e+04
4.050000e+00 -1.368930e+03 4.067711e+04
4.060000e+00 -1.438234e+03 4.073844e+04
4.070000e+00 -1.507538e+03 4.079977e+04
4.080000e+00 -1.576841e+03 4.086109e+04
4.090000e+00 -1.646145e+03 4.092242e+04
4.100000e+00 -1.682965e+03 4.100038e+04
4.110000e+00 -1.677460e+03 4.110002e+04
4.120000e+00 -1.671955e+03 4.119965e+04
4.130000e+00 -1.666449e+03 4.129929e+04
4.140000e+00 -1.660944e+03 4.139892e+04
4.150000e+00 -1.655438e+03 4.149856e+04
4.160000e+00 -1.649933e+03 4.159820e+04
4.170000e+00 -1.644427e+03 4.169783e+04
4.180000e+00 -1.638922e+03 4.179747e+04
4.190000e+00 -1.633417e+03 4.189710e+04
4.200000e+00 -1.627911e+03 4.199674e+04
4.210000e+00 -1.622406e+03 4.209637e+04
4.220000e+00 -1.616900e+03 4.219601e+04
4.230000e+00 -1.611395e+03 4.229565e+04
4.240000e+00 -1.605889e+03 4.239528e+04
4.250000e+00 -1.600384e+03 4.249492e+04
4.260000e+00 -1.594879e+03 4.259455e+04
4.270000e+00 -1.589373e+03 4.269419e+04
4.280000e+00 -1.583868e+03 4.279382e+04
4.290000e+00 -1.578362e+03 4.289346e+04
4.300000e+00 -1.572857e+03 4.299310e+04
4.310000e+00 -1.567351e+03 4.309273e+04
4.320000e+00 -1.561846e+03 4.319237e+04
4.330000e+00 -1.556341e+03 4.329200e+04
4.340000e+00 -1.550835e+03 4.339164e+04
4.350000e+00 -1.545330e+03 4.349127e+04
4.360000e+00 -1.480898e+03 4.356260e+04
4.370000e+00 -1.404935e+03 4.362839e+04
4.380000e+00 -1.328973e+03 4.369418e+04
4.390000e+00 -1.253011e+03 4.375998e+04
4.400000e+00 -1.177049e+03 4.382577e+04
4.410000e+00 -1.101087e+03 4.389156e+04
4.420000e+00 -1.025125e+03 4.395735e+04
4.430000e+00 -9.491630e+02 4.402314e+04
4.440000e+00 -8.732009e+02 4.408893e+04
4.450000e+00 -7.972388e+02 4.415472e+04
4.460000e+00 -7.212767e+02 4.422051e+04
4.470000e+00 -6.453147e+02 4.428630e+04
4.480000e+00 -5.693526e+02 4.435209e+04
4.490000e+00 -4.933905e+02 4.441788e+04
4.500000e+00 -4.174284e+02 4.448367e+04
4.510000e+00 -3.414663e+02 4.454946e+04
4.520000e+00 -2.655043e+02 4.461525e+04
4.530000e+00 -1.895422e+02 4.468104e+04
4.540000e+00 -1.135801e+02 4.474683e+04
4.550000e+00 -3.761803e+01 4.481262e+04
4.560000e+00 3.834405e+01 4.487841e+04
4.570000e+00 1.143061e+02 4.494421e+04
4.580000e+00 1.902682e+02 4.501000e+04
4.590000e+00 2.662303e+02 4.507579e+04
4.600000e+00 3.421924e+02 4.514158e+04
4.610000e+00 4.217621e+02 4.519150e+04
4.620000e+00 5.128509e+02 4.519073e+04
4.630000e+00 6.039397e+02 4.518997e+04
4.640000e+00 6.950285e+02 4.518921e+04
4.650000e+00 7.861173e+02 4.518845e+04
4.660000e+00 8.772062e+02 4.518768e+04
4.670000e+00 9.682950e+02 4.518692e+04
4.680000e+00 1.059384e+03 4.518616e+04
4.690000e+00 1.150473e+03 4.518540e+04
4.700000e+00 1.241561e+03 4.518463e+04
4.710000e+00 1.332650e+03 4.518387e+04
4.720000e+00 1.423739e+03 4.518311e+04
4.730000e+00 1.514828e+03 4.518235e+04
4.740000e+00 1.605917e+03 4.518158e+04
4.750000e+00 1.697006e+03 4.518082e+04
4.760000e+00 1.788094e+03 4.518006e+04
4.770000e+00 1.879183e+03 4.517930e+04
4.780000e+00 1.970272e+03 4.517853e+04
4.790000e+00 2.061361e+03 4.517777e+04
4.800000e+00 2.152450e+03 4.517701e+04
4.810000e+00 2.243539e+03 4.517625e+04
4.820000e+00 2.334627e+03 4.517548e+04
4.830000e+00 2.425716e+03 4.517472e+04
4.840000e+00 2.516805e+03 4.517396e+04
4.850000e+00 2.607894e+03 4.517320e+04
4.860000e+00 2.698983e+03 4.517243e+04
4.870000e+00 2.768738e+03 4.514441e+04
4.880000e+00 2.826526e+03 4.510110e+04
4.890000e+00 2.884313e+03 4.505779e+04
4.900000e+00 2.942101e+03 4.501448e+04
4.910000e+00 2.999889e+03 4.497117e+04
4.920000e+00 3.057677e+03 4.492785e+04
4.930000e+00 3.115465e+03 4.488454e+04
4.940000e+00 3.173252e+03 4.484123e+04
4.950000e+00 3.231040e+03 4.479792e+04
4.960000e+00 3.288828e+03 4.475461e+04
4.970000e+00 3.346616e+03 4.471129e+04
4.980000e+00 3.404404e+03 4.466798e+04
4.990000e+00 3.462192e+03 4.462467e+04
5.000000e+00 3.519979e+03 4.458136e+04
5.010000e+00 3.577767e+03 4.453805e+04
