#Parameters = {cpw=15; sigma_z=0.4; wakelength=200; xbeam=0; xtest=0; ybeam=0; ytest=0}
#"s / mm"	"Z [Real Part]"
#------------------------
5.096471786000	6.4275690921409e+02
5.126451031800	6.2858627083458e+02
5.156430277600	6.1423442959941e+02
5.186409523400	5.9971322854058e+02
5.216388769200	5.8503452655173e+02
5.246368015000	5.7021018901470e+02
5.276347260800	5.5525207847299e+02
5.306326506600	5.4017204535965e+02
5.336305752400	5.2498191878701e+02
5.366284998200	5.0969349740562e+02
5.396264244000	4.9431854033976e+02
5.426243489800	4.7886875820663e+02
5.456222735600	4.6335580422639e+02
5.486201981400	4.4779126543001e+02
5.516181227200	4.3218665397184e+02
5.546160473000	4.1655339855370e+02
5.576139718800	4.0090283596708e+02
5.606118964600	3.8524620276013e+02
5.636098210400	3.6959462703566e+02
5.666077456200	3.5395912038660e+02
5.696056702000	3.3835056997493e+02
5.726035947800	3.2277973076020e+02
5.756015193600	3.0725721788328e+02
5.785994439400	2.9179349921131e+02
5.815973685200	2.7639888804909e+02
5.845952931000	2.6108353602248e+02
5.875932176800	2.4585742613899e+02
5.905911422600	2.3073036603044e+02
5.935890668400	2.1571198138277e+02
5.965869914200	2.0081170955749e+02
5.995849160000	1.8603879340941e+02
6.025828405800	1.7140227530483e+02
6.055807651600	1.5691099134447e+02
6.085786897400	1.4257356579489e+02
6.115766143200	1.2839840573238e+02
6.145745389000	1.1439369590255e+02
6.175724634800	1.0056739379932e+02
6.205703880600	8.6927224966113e+01
6.235683126400	7.3480678522500e+01
6.265662372200	6.0235002918766e+01
6.295641618000	4.7197201921109e+01
6.325620863800	3.4374030829710e+01
6.355600109600	2.1771992931788e+01
6.385579355400	9.3973361915680e+00
6.415558601200	-2.7439498211927e+00
6.445537847000	-1.4646136762612e+01
6.475517092800	-2.6303760104790e+01
6.505496338600	-3.7711621483558e+01
6.535475584400	-4.8864790803047e+01
6.565454830200	-5.9758608096452e+01
6.595434076000	-7.0388685142605e+01
6.625413321800	-8.0750906838149e+01
6.655392567600	-9.0841432325365e+01
6.685371813400	-1.0065669587587e+02
6.715351059200	-1.1019340753063e+02
6.745330305000	-1.1944855349701e+02
6.775309550800	-1.2841939630365e+02
6.805288796600	-1.3710347471426e+02
6.835268042400	-1.4549860340176e+02
6.865247288200	-1.5360287238399e+02
6.895226534000	-1.6141464622294e+02
6.925205779800	-1.6893256298929e+02
6.955185025600	-1.7615553299429e+02
6.985164271400	-1.8308273729143e+02
7.015143517200	-1.8971362595020e+02
7.045122763000	-1.9604791610477e+02
7.075102008800	-2.0208558978033e+02
7.105081254600	-2.0782689150028e+02
7.135060500400	-2.1327232567729e+02
7.165039746200	-2.1842265379181e+02
7.195018992000	-2.2327889136162e+02
7.224998237800	-2.2784230470597e+02
7.254977483600	-2.3211440750841e+02
7.284956729400	-2.3609695718242e+02
7.314935975200	-2.3979195104383e+02
7.344915221000	-2.4320162229471e+02
7.374894466800	-2.4632843582312e+02
7.404873712600	-2.4917508382334e+02
7.434852958400	-2.5174448124165e+02
7.464832204200	-2.5403976105230e+02
7.494811450000	-2.5606426936908e+02
7.524790695800	-2.5782156039744e+02
7.554769941600	-2.5931539123271e+02
7.584749187400	-2.6054971650974e+02
7.614728433200	-2.6152868290957e+02
7.644707679000	-2.6225662352881e+02
7.674686924800	-2.6273805211756e+02
7.704666170600	-2.6297765719154e+02
7.734645416400	-2.6298029602469e+02
7.764624662200	-2.6275098852791e+02
7.794603908000	-2.6229491102045e+02
7.824583153800	-2.6161738989981e+02
7.854562399600	-2.6072389521657e+02
7.884541645400	-2.5962003416043e+02
7.914520891200	-2.5831154446384e+02
7.944500137000	-2.5680428772961e+02
7.974479382800	-2.5510424268897e+02
8.004458628600	-2.5321749839656e+02
8.034437874400	-2.5115024736897e+02
8.064417120200	-2.4890877867320e+02
8.094396366000	-2.4649947097179e+02
8.124375611800	-2.4392878553111e+02
8.154354857600	-2.4120325919942e+02
8.184334103400	-2.3832949736127e+02
8.214313349200	-2.3531416687487e+02
8.244292595000	-2.3216398899897e+02
8.274271840800	-2.2888573231578e+02
8.304251086600	-2.2548620565656e+02
8.334230332400	-2.2197225103631e+02
8.364209578200	-2.1835073660395e+02
8.394188824000	-2.1462854961470e+02
8.424168069800	-2.1081258943065e+02
8.454147315600	-2.0690976055626e+02
8.484126561400	-2.0292696571472e+02
8.514105807200	-1.9887109897163e+02
8.544085053000	-1.9474903891199e+02
8.574064298800	-1.9056764187668e+02
8.604043544600	-1.8633373526433e+02
8.634022790400	-1.8205411090460e+02
8.664002036200	-1.7773551850853e+02
8.693981282000	-1.7338465920192e+02
8.723960527800	-1.6900817914706e+02
8.753939773600	-1.6461266325867e+02
8.783919019400	-1.6020462901921e+02
8.813898265200	-1.5579052039896e+02
8.843877511000	-1.5137670188609e+02
8.873856756800	-1.4696945263171e+02
8.903836002600	-1.4257496071490e+02
8.933815248400	-1.3819931753244e+02
8.963794494200	-1.3384851231806e+02
8.993773740000	-1.2952842679562e+02
9.023752985800	-1.2524482997060e+02
9.053732231600	-1.2100337306430e+02
9.083711477400	-1.1680958459469e+02
9.113690723200	-1.1266886560792e+02
